I,II,time
-0.19,0.42,49.68333333
-0.19,0.42,49.68611111
-0.19,0.42,49.68888889
-0.19,0.42,49.69166667
-0.19,0.44,49.69444444
-0.17,0.45,49.69722222
-0.17,0.44,49.7
-0.17,0.43,49.70277778
-0.18,0.42,49.70555556
-0.19,0.42,49.70833333
-0.17,0.44,49.71111111
-0.17,0.44,49.71388889
-0.16,0.44,49.71666667
-0.16,0.42,49.71944444
-0.16,0.42,49.72222222
-0.18,0.42,49.725
-0.19,0.44,49.72777778
-0.17,0.46,49.73055556
-0.17,0.45,49.73333333
-0.19,0.44,49.73611111
-0.2,0.44,49.73888889
-0.21,0.46,49.74166667
-0.2,0.45,49.74444444
-0.19,0.48,49.74722222
-0.19,0.47,49.75
-0.2,0.46,49.75277778
-0.21,0.44,49.75555556
-0.22,0.45,49.75833333
-0.22,0.47,49.76111111
-0.2,0.48,49.76388889
-0.2,0.47,49.76666667
-0.21,0.48,49.76944444
-0.23,0.47,49.77222222
-0.24,0.47,49.775
-0.22,0.49,49.77777778
-0.23,0.49,49.78055556
-0.23,0.49,49.78333333
-0.25,0.47,49.78611111
-0.25,0.47,49.78888889
-0.26,0.47,49.79166667
-0.25,0.49,49.79444444
-0.24,0.49,49.79722222
-0.25,0.49,49.8
-0.25,0.49,49.80277778
-0.25,0.48,49.80555556
-0.27,0.49,49.80833333
-0.27,0.49,49.81111111
-0.27,0.49,49.81388889
-0.25,0.49,49.81666667
-0.28,0.47,49.81944444
-0.28,0.46,49.82222222
-0.3,0.47,49.825
-0.28,0.48,49.82777778
-0.28,0.49,49.83055556
-0.28,0.48,49.83333333
-0.29,0.47,49.83611111
-0.28,0.46,49.83888889
-0.28,0.47,49.84166667
-0.28,0.46,49.84444444
-0.28,0.47,49.84722222
-0.27,0.48,49.85
-0.28,0.47,49.85277778
-0.27,0.45,49.85555556
-0.28,0.47,49.85833333
-0.28,0.47,49.86111111
-0.27,0.47,49.86388889
-0.26,0.47,49.86666667
-0.26,0.46,49.86944444
-0.26,0.45,49.87222222
-0.27,0.43,49.875
-0.27,0.45,49.87777778
-0.26,0.45,49.88055556
-0.25,0.45,49.88333333
-0.25,0.44,49.88611111
-0.25,0.42,49.88888889
-0.25,0.42,49.89166667
-0.25,0.44,49.89444444
-0.23,0.44,49.89722222
-0.22,0.44,49.9
-0.23,0.42,49.90277778
-0.23,0.43,49.90555556
-0.23,0.44,49.90833333
-0.22,0.44,49.91111111
-0.22,0.44,49.91388889
-0.2,0.43,49.91666667
-0.2,0.44,49.91944444
-0.22,0.42,49.92222222
-0.22,0.4,49.925
-0.22,0.41,49.92777778
-0.2,0.42,49.93055556
-0.19,0.41,49.93333333
-0.2,0.4,49.93611111
-0.21,0.4,49.93888889
-0.2,0.39,49.94166667
-0.22,0.4,49.94444444
-0.2,0.42,49.94722222
-0.18,0.4,49.95
-0.19,0.4,49.95277778
-0.19,0.38,49.95555556
-0.2,0.39,49.95833333
-0.19,0.4,49.96111111
-0.19,0.41,49.96388889
-0.17,0.4,49.96666667
-0.17,0.4,49.96944444
-0.18,0.39,49.97222222
-0.2,0.39,49.975
-0.19,0.4,49.97777778
-0.19,0.39,49.98055556
-0.18,0.38,49.98333333
-0.17,0.39,49.98611111
-0.18,0.37,49.98888889
-0.19,0.37,49.99166667
-0.17,0.37,49.99444444
-0.17,0.39,49.99722222
-0.19,0.37,50.0
-0.17,0.37,50.00277778
-0.17,0.36,50.00555556
-0.19,0.36,50.00833333
-0.17,0.37,50.01111111
-0.16,0.37,50.01388889
-0.17,0.37,50.01666667
-0.16,0.38,50.01944444
-0.15,0.37,50.02222222
-0.16,0.37,50.025
-0.13,0.37,50.02777778
-0.11,0.39,50.03055556
-0.1,0.4,50.03333333
-0.09,0.4,50.03611111
-0.1,0.4,50.03888889
-0.1,0.4,50.04166667
-0.08,0.41,50.04444444
-0.05,0.41,50.04722222
-0.04,0.42,50.05
-0.02,0.4,50.05277778
0.01,0.4,50.05555556
0.01,0.39,50.05833333
0.01,0.39,50.06111111
0.04,0.4,50.06388889
0.06,0.38,50.06666667
0.06,0.38,50.06944444
0.04,0.36,50.07222222
0.04,0.36,50.075
0.07,0.37,50.07777778
0.09,0.37,50.08055556
0.1,0.39,50.08333333
0.11,0.37,50.08611111
0.11,0.37,50.08888889
0.1,0.37,50.09166667
0.08,0.36,50.09444444
0.04,0.37,50.09722222
0.0,0.35,50.1
-0.04,0.34,50.10277778
-0.07,0.33,50.10555556
-0.13,0.33,50.10833333
-0.16,0.34,50.11111111
-0.18,0.34,50.11388889
-0.2,0.32,50.11666667
-0.2,0.31,50.11944444
-0.2,0.3,50.12222222
-0.2,0.3,50.125
-0.19,0.31,50.12777778
-0.19,0.32,50.13055556
-0.19,0.3,50.13333333
-0.19,0.31,50.13611111
-0.2,0.3,50.13888889
-0.19,0.3,50.14166667
-0.19,0.31,50.14444444
-0.18,0.31,50.14722222
-0.19,0.3,50.15
-0.17,0.3,50.15277778
-0.19,0.29,50.15555556
-0.2,0.28,50.15833333
-0.19,0.3,50.16111111
-0.19,0.3,50.16388889
-0.17,0.3,50.16666667
-0.19,0.29,50.16944444
-0.18,0.27,50.17222222
-0.19,0.27,50.175
-0.19,0.28,50.17777778
-0.17,0.28,50.18055556
-0.18,0.29,50.18333333
-0.18,0.29,50.18611111
-0.18,0.29,50.18888889
-0.19,0.27,50.19166667
-0.18,0.29,50.19444444
-0.16,0.3,50.19722222
-0.16,0.29,50.2
-0.16,0.28,50.20277778
-0.16,0.27,50.20555556
-0.19,0.27,50.20833333
-0.18,0.28,50.21111111
-0.17,0.3,50.21388889
-0.17,0.29,50.21666667
-0.17,0.23,50.21944444
-0.19,0.17,50.22222222
-0.19,0.08,50.225
-0.14,-0.0,50.22777778
-0.06,-0.12,50.23055556
0.04,-0.27,50.23333333
0.13,-0.45,50.23611111
0.21,-0.67,50.23888889
0.28,-0.86,50.24166667
0.31,-0.97,50.24444444
0.28,-0.99,50.24722222
0.27,-0.98,50.25
0.31,-0.95,50.25277778
0.34,-0.93,50.25555556
0.38,-0.91,50.25833333
0.42,-0.89,50.26111111
0.44,-0.85,50.26388889
0.45,-0.82,50.26666667
0.46,-0.82,50.26944444
0.46,-0.8,50.27222222
0.49,-0.78,50.275
0.49,-0.74,50.27777778
0.49,-0.71,50.28055556
0.4,-0.68,50.28333333
0.26,-0.65,50.28611111
0.1,-0.6,50.28888889
-0.04,-0.56,50.29166667
-0.16,-0.5,50.29444444
-0.28,-0.44,50.29722222
-0.42,-0.36,50.3
-0.54,-0.3,50.30277778
-0.65,-0.21,50.30555556
-0.71,-0.11,50.30833333
-0.7,-0.03,50.31111111
-0.64,0.07,50.31388889
-0.57,0.12,50.31666667
-0.52,0.18,50.31944444
-0.49,0.23,50.32222222
-0.46,0.28,50.325
-0.42,0.34,50.32777778
-0.36,0.38,50.33055556
-0.32,0.42,50.33333333
-0.3,0.43,50.33611111
-0.29,0.43,50.33888889
-0.31,0.44,50.34166667
-0.29,0.47,50.34444444
-0.27,0.49,50.34722222
-0.26,0.49,50.35
-0.27,0.5,50.35277778
-0.27,0.49,50.35555556
-0.28,0.51,50.35833333
-0.27,0.51,50.36111111
-0.28,0.54,50.36388889
-0.27,0.54,50.36666667
-0.27,0.53,50.36944444
-0.28,0.54,50.37222222
-0.28,0.54,50.375
-0.29,0.55,50.37777778
-0.28,0.57,50.38055556
-0.29,0.56,50.38333333
-0.28,0.54,50.38611111
-0.3,0.55,50.38888889
-0.31,0.56,50.39166667
-0.3,0.57,50.39444444
-0.29,0.59,50.39722222
-0.29,0.57,50.4
-0.28,0.57,50.40277778
-0.29,0.57,50.40555556
-0.3,0.57,50.40833333
-0.3,0.59,50.41111111
-0.3,0.6,50.41388889
-0.29,0.59,50.41666667
-0.3,0.6,50.41944444
-0.31,0.59,50.42222222
-0.32,0.59,50.425
-0.31,0.6,50.42777778
-0.31,0.63,50.43055556
-0.29,0.61,50.43333333
-0.31,0.6,50.43611111
-0.31,0.6,50.43888889
-0.31,0.59,50.44166667
-0.31,0.62,50.44444444
-0.3,0.62,50.44722222
-0.3,0.62,50.45
-0.3,0.61,50.45277778
-0.31,0.62,50.45555556
-0.33,0.62,50.45833333
-0.32,0.62,50.46111111
-0.31,0.63,50.46388889
-0.31,0.63,50.46666667
-0.31,0.62,50.46944444
-0.31,0.62,50.47222222
-0.33,0.62,50.475
-0.29,0.62,50.47777778
-0.29,0.65,50.48055556
-0.31,0.64,50.48333333
-0.31,0.64,50.48611111
-0.32,0.64,50.48888889
-0.31,0.62,50.49166667
-0.3,0.63,50.49444444
-0.29,0.63,50.49722222
-0.29,0.62,50.5
-0.3,0.61,50.50277778
-0.29,0.6,50.50555556
-0.3,0.59,50.50833333
-0.29,0.59,50.51111111
-0.28,0.6,50.51388889
-0.26,0.59,50.51666667
-0.26,0.59,50.51944444
-0.27,0.57,50.52222222
-0.27,0.57,50.525
-0.26,0.57,50.52777778
-0.27,0.57,50.53055556
-0.24,0.56,50.53333333
-0.25,0.54,50.53611111
-0.25,0.53,50.53888889
-0.25,0.52,50.54166667
-0.23,0.52,50.54444444
-0.22,0.52,50.54722222
-0.22,0.49,50.55
-0.22,0.47,50.55277778
-0.21,0.45,50.55555556
-0.22,0.44,50.55833333
-0.2,0.44,50.56111111
-0.18,0.43,50.56388889
-0.17,0.41,50.56666667
-0.16,0.39,50.56944444
-0.16,0.39,50.57222222
-0.17,0.35,50.575
-0.16,0.35,50.57777778
-0.14,0.37,50.58055556
-0.14,0.36,50.58333333
-0.14,0.34,50.58611111
-0.14,0.33,50.58888889
-0.14,0.32,50.59166667
-0.13,0.32,50.59444444
-0.11,0.33,50.59722222
-0.11,0.32,50.6
-0.12,0.3,50.60277778
-0.13,0.3,50.60555556
-0.14,0.29,50.60833333
-0.13,0.29,50.61111111
-0.1,0.3,50.61388889
-0.1,0.3,50.61666667
-0.11,0.27,50.61944444
-0.12,0.27,50.62222222
-0.13,0.27,50.625
-0.11,0.27,50.62777778
-0.1,0.29,50.63055556
-0.1,0.29,50.63333333
-0.13,0.29,50.63611111
-0.14,0.27,50.63888889
-0.15,0.28,50.64166667
-0.12,0.27,50.64444444
-0.11,0.3,50.64722222
-0.1,0.3,50.65
-0.11,0.29,50.65277778
-0.12,0.29,50.65555556
-0.13,0.29,50.65833333
-0.13,0.3,50.66111111
-0.13,0.31,50.66388889
-0.13,0.3,50.66666667
-0.13,0.29,50.66944444
-0.15,0.3,50.67222222
-0.16,0.29,50.675
-0.16,0.3,50.67777778
-0.14,0.31,50.68055556
-0.14,0.3,50.68333333
-0.16,0.29,50.68611111
-0.14,0.29,50.68888889
-0.16,0.3,50.69166667
-0.16,0.3,50.69444444
-0.15,0.32,50.69722222
-0.14,0.32,50.7
-0.16,0.32,50.70277778
-0.17,0.3,50.70555556
-0.18,0.32,50.70833333
-0.17,0.33,50.71111111
-0.16,0.34,50.71388889
-0.18,0.34,50.71666667
-0.19,0.34,50.71944444
-0.19,0.32,50.72222222
-0.2,0.32,50.725
-0.19,0.33,50.72777778
-0.2,0.34,50.73055556
-0.21,0.32,50.73333333
-0.21,0.32,50.73611111
-0.21,0.31,50.73888889
-0.23,0.32,50.74166667
-0.22,0.32,50.74444444
-0.22,0.32,50.74722222
-0.22,0.34,50.75
-0.22,0.32,50.75277778
-0.24,0.32,50.75555556
-0.26,0.32,50.75833333
-0.26,0.32,50.76111111
-0.24,0.32,50.76388889
-0.23,0.33,50.76666667
-0.23,0.32,50.76944444
-0.25,0.32,50.77222222
-0.25,0.32,50.775
-0.26,0.32,50.77777778
-0.26,0.34,50.78055556
-0.25,0.3,50.78333333
-0.25,0.32,50.78611111
-0.25,0.29,50.78888889
-0.27,0.3,50.79166667
-0.25,0.3,50.79444444
-0.25,0.3,50.79722222
-0.25,0.3,50.8
-0.25,0.29,50.80277778
-0.26,0.29,50.80555556
-0.27,0.29,50.80833333
-0.27,0.29,50.81111111
-0.25,0.29,50.81388889
-0.25,0.3,50.81666667
-0.24,0.29,50.81944444
-0.25,0.28,50.82222222
-0.25,0.28,50.825
-0.25,0.29,50.82777778
-0.23,0.29,50.83055556
-0.23,0.3,50.83333333
-0.23,0.28,50.83611111
-0.24,0.27,50.83888889
-0.25,0.27,50.84166667
-0.23,0.26,50.84444444
-0.23,0.27,50.84722222
-0.22,0.27,50.85
-0.23,0.27,50.85277778
-0.23,0.25,50.85555556
-0.24,0.27,50.85833333
-0.22,0.27,50.86111111
-0.22,0.27,50.86388889
-0.22,0.28,50.86666667
-0.22,0.26,50.86944444
-0.23,0.26,50.87222222
-0.22,0.25,50.875
-0.22,0.26,50.87777778
-0.2,0.29,50.88055556
-0.2,0.27,50.88333333
-0.22,0.27,50.88611111
-0.22,0.26,50.88888889
-0.23,0.26,50.89166667
-0.22,0.28,50.89444444
-0.19,0.27,50.89722222
-0.19,0.27,50.9
-0.2,0.25,50.90277778
-0.22,0.25,50.90555556
-0.23,0.25,50.90833333
-0.22,0.25,50.91111111
-0.22,0.26,50.91388889
-0.2,0.25,50.91666667
-0.19,0.25,50.91944444
-0.22,0.24,50.92222222
-0.22,0.24,50.925
-0.22,0.25,50.92777778
-0.22,0.27,50.93055556
-0.2,0.26,50.93333333
-0.22,0.27,50.93611111
-0.22,0.25,50.93888889
-0.23,0.26,50.94166667
-0.22,0.27,50.94444444
-0.22,0.27,50.94722222
-0.21,0.27,50.95
-0.22,0.26,50.95277778
-0.24,0.25,50.95555556
-0.24,0.25,50.95833333
-0.24,0.24,50.96111111
-0.22,0.25,50.96388889
-0.22,0.25,50.96666667
-0.22,0.25,50.96944444
-0.23,0.23,50.97222222
-0.25,0.24,50.975
-0.25,0.25,50.97777778
-0.22,0.27,50.98055556
-0.22,0.27,50.98333333
-0.23,0.25,50.98611111
-0.23,0.25,50.98888889
-0.25,0.24,50.99166667
-0.22,0.27,50.99444444
-0.22,0.28,50.99722222
-0.22,0.27,51.0
-0.22,0.27,51.00277778
-0.23,0.25,51.00555556
-0.24,0.25,51.00833333
-0.23,0.25,51.01111111
-0.22,0.25,51.01388889
-0.22,0.25,51.01666667
-0.22,0.24,51.01944444
-0.23,0.24,51.02222222
-0.23,0.24,51.025
-0.22,0.25,51.02777778
-0.22,0.25,51.03055556
-0.22,0.25,51.03333333
-0.23,0.24,51.03611111
-0.23,0.23,51.03888889
-0.23,0.25,51.04166667
-0.22,0.25,51.04444444
-0.22,0.27,51.04722222
-0.22,0.27,51.05
-0.22,0.26,51.05277778
-0.23,0.25,51.05555556
-0.23,0.25,51.05833333
-0.23,0.25,51.06111111
-0.22,0.25,51.06388889
-0.23,0.25,51.06666667
-0.23,0.25,51.06944444
-0.24,0.24,51.07222222
-0.25,0.24,51.075
-0.25,0.25,51.07777778
-0.25,0.25,51.08055556
-0.22,0.26,51.08333333
-0.22,0.24,51.08611111
-0.23,0.25,51.08888889
-0.25,0.24,51.09166667
-0.23,0.27,51.09444444
-0.22,0.25,51.09722222
-0.23,0.25,51.1
-0.23,0.25,51.10277778
-0.24,0.25,51.10555556
-0.23,0.25,51.10833333
-0.22,0.27,51.11111111
-0.22,0.27,51.11388889
-0.22,0.26,51.11666667
-0.22,0.25,51.11944444
-0.23,0.24,51.12222222
-0.25,0.25,51.125
-0.22,0.25,51.12777778
-0.19,0.28,51.13055556
-0.18,0.26,51.13333333
-0.17,0.27,51.13611111
-0.19,0.28,51.13888889
-0.17,0.29,51.14166667
-0.17,0.3,51.14444444
-0.16,0.31,51.14722222
-0.14,0.32,51.15
-0.12,0.3,51.15277778
-0.11,0.29,51.15555556
-0.08,0.3,51.15833333
-0.06,0.3,51.16111111
-0.04,0.3,51.16388889
-0.04,0.29,51.16666667
-0.05,0.27,51.16944444
-0.04,0.25,51.17222222
-0.02,0.25,51.175
-0.01,0.27,51.17777778
0.01,0.27,51.18055556
0.02,0.27,51.18333333
0.01,0.27,51.18611111
-0.01,0.27,51.18888889
-0.05,0.25,51.19166667
-0.11,0.26,51.19444444
-0.14,0.27,51.19722222
-0.16,0.27,51.2
-0.21,0.25,51.20277778
-0.26,0.25,51.20555556
-0.3,0.24,51.20833333
-0.31,0.23,51.21111111
-0.29,0.25,51.21388889
-0.27,0.25,51.21666667
-0.26,0.24,51.21944444
-0.3,0.22,51.22222222
-0.3,0.22,51.225
-0.3,0.23,51.22777778
-0.28,0.22,51.23055556
-0.27,0.22,51.23333333
-0.29,0.22,51.23611111
-0.28,0.21,51.23888889
-0.29,0.22,51.24166667
-0.28,0.22,51.24444444
-0.27,0.23,51.24722222
-0.28,0.22,51.25
-0.27,0.22,51.25277778
-0.29,0.2,51.25555556
-0.3,0.2,51.25833333
-0.3,0.22,51.26111111
-0.3,0.23,51.26388889
-0.29,0.23,51.26666667
-0.3,0.22,51.26944444
-0.3,0.2,51.27222222
-0.29,0.22,51.275
-0.27,0.22,51.27777778
-0.28,0.22,51.28055556
-0.28,0.22,51.28333333
-0.28,0.2,51.28611111
-0.29,0.18,51.28888889
-0.3,0.19,51.29166667
-0.28,0.22,51.29444444
-0.28,0.22,51.29722222
-0.27,0.22,51.3
-0.28,0.22,51.30277778
-0.28,0.2,51.30555556
-0.31,0.15,51.30833333
-0.28,0.1,51.31111111
-0.23,0.02,51.31388889
-0.17,-0.06,51.31666667
-0.1,-0.19,51.31944444
-0.01,-0.32,51.32222222
0.08,-0.5,51.325
0.2,-0.71,51.32777778
0.3,-0.88,51.33055556
0.29,-0.99,51.33333333
0.25,-1.02,51.33611111
0.24,-1.0,51.33888889
0.28,-0.97,51.34166667
0.33,-0.93,51.34444444
0.39,-0.89,51.34722222
0.43,-0.86,51.35
0.43,-0.84,51.35277778
0.4,-0.82,51.35555556
0.43,-0.8,51.35833333
0.48,-0.77,51.36111111
0.5,-0.74,51.36388889
0.49,-0.71,51.36666667
0.42,-0.67,51.36944444
0.28,-0.64,51.37222222
0.1,-0.59,51.375
-0.04,-0.52,51.37777778
-0.17,-0.48,51.38055556
-0.32,-0.44,51.38333333
-0.52,-0.38,51.38611111
-0.67,-0.3,51.38888889
-0.76,-0.23,51.39166667
-0.81,-0.15,51.39444444
-0.8,-0.06,51.39722222
-0.73,0.02,51.4
-0.66,0.07,51.40277778
-0.63,0.12,51.40555556
-0.63,0.19,51.40833333
-0.58,0.25,51.41111111
-0.55,0.3,51.41388889
-0.49,0.34,51.41666667
-0.46,0.36,51.41944444
-0.43,0.37,51.42222222
-0.45,0.39,51.425
-0.44,0.44,51.42777778
-0.42,0.44,51.43055556
-0.42,0.45,51.43333333
-0.43,0.45,51.43611111
-0.42,0.47,51.43888889
-0.43,0.47,51.44166667
-0.43,0.47,51.44444444
-0.43,0.49,51.44722222
-0.43,0.49,51.45
-0.43,0.49,51.45277778
-0.43,0.49,51.45555556
-0.43,0.49,51.45833333
-0.44,0.5,51.46111111
-0.43,0.51,51.46388889
-0.44,0.5,51.46666667
-0.43,0.5,51.46944444
-0.45,0.49,51.47222222
-0.46,0.52,51.475
-0.43,0.53,51.47777778
-0.44,0.53,51.48055556
-0.46,0.54,51.48333333
-0.46,0.54,51.48611111
-0.48,0.52,51.48888889
-0.49,0.54,51.49166667
-0.46,0.55,51.49444444
-0.46,0.55,51.49722222
-0.46,0.56,51.5
-0.46,0.57,51.50277778
-0.48,0.55,51.50555556
-0.48,0.56,51.50833333
-0.46,0.56,51.51111111
-0.46,0.57,51.51388889
-0.46,0.57,51.51666667
-0.46,0.55,51.51944444
-0.46,0.54,51.52222222
-0.47,0.55,51.525
-0.48,0.56,51.52777778
-0.46,0.57,51.53055556
-0.47,0.58,51.53333333
-0.46,0.57,51.53611111
-0.47,0.55,51.53888889
-0.49,0.56,51.54166667
-0.49,0.57,51.54444444
-0.48,0.58,51.54722222
-0.47,0.59,51.55
-0.46,0.58,51.55277778
-0.48,0.57,51.55555556
-0.49,0.57,51.55833333
-0.49,0.59,51.56111111
-0.47,0.59,51.56388889
-0.46,0.57,51.56666667
-0.46,0.57,51.56944444
-0.49,0.56,51.57222222
-0.49,0.57,51.575
-0.48,0.58,51.57777778
-0.46,0.57,51.58055556
-0.47,0.57,51.58333333
-0.47,0.56,51.58611111
-0.47,0.57,51.58888889
-0.48,0.55,51.59166667
-0.47,0.56,51.59444444
-0.45,0.57,51.59722222
-0.44,0.57,51.6
-0.45,0.55,51.60277778
-0.45,0.53,51.60555556
-0.45,0.54,51.60833333
-0.43,0.54,51.61111111
-0.43,0.55,51.61388889
-0.43,0.54,51.61666667
-0.43,0.5,51.61944444
-0.41,0.5,51.62222222
-0.4,0.49,51.625
-0.4,0.49,51.62777778
-0.39,0.49,51.63055556
-0.39,0.47,51.63333333
-0.4,0.46,51.63611111
-0.39,0.42,51.63888889
-0.4,0.44,51.64166667
-0.36,0.43,51.64444444
-0.36,0.42,51.64722222
-0.34,0.4,51.65
-0.34,0.4,51.65277778
-0.33,0.37,51.65555556
-0.33,0.37,51.65833333
-0.31,0.36,51.66111111
-0.31,0.37,51.66388889
-0.29,0.35,51.66666667
-0.3,0.34,51.66944444
-0.29,0.33,51.67222222
-0.3,0.32,51.675
-0.28,0.32,51.67777778
-0.27,0.31,51.68055556
-0.26,0.3,51.68333333
-0.25,0.28,51.68611111
-0.26,0.26,51.68888889
-0.26,0.26,51.69166667
-0.25,0.27,51.69444444
-0.23,0.27,51.69722222
-0.23,0.27,51.7
-0.24,0.27,51.70277778
-0.25,0.25,51.70555556
-0.25,0.25,51.70833333
-0.25,0.25,51.71111111
-0.23,0.25,51.71388889
-0.23,0.25,51.71666667
-0.25,0.25,51.71944444
-0.25,0.25,51.72222222
-0.25,0.25,51.725
-0.23,0.26,51.72777778
-0.22,0.27,51.73055556
-0.22,0.27,51.73333333
-0.23,0.25,51.73611111
-0.25,0.24,51.73888889
-0.26,0.24,51.74166667
-0.25,0.25,51.74444444
-0.25,0.25,51.74722222
-0.25,0.25,51.75
-0.25,0.26,51.75277778
-0.25,0.25,51.75555556
-0.25,0.26,51.75833333
-0.25,0.27,51.76111111
-0.25,0.29,51.76388889
-0.25,0.27,51.76666667
-0.26,0.29,51.76944444
-0.27,0.27,51.77222222
-0.28,0.28,51.775
-0.27,0.3,51.77777778
-0.26,0.32,51.78055556
-0.26,0.31,51.78333333
-0.28,0.3,51.78611111
-0.29,0.29,51.78888889
-0.3,0.3,51.79166667
-0.3,0.32,51.79444444
-0.28,0.31,51.79722222
-0.29,0.32,51.8
-0.3,0.3,51.80277778
-0.32,0.29,51.80555556
-0.33,0.3,51.80833333
-0.31,0.32,51.81111111
-0.3,0.32,51.81388889
-0.3,0.33,51.81666667
-0.31,0.31,51.81944444
-0.31,0.31,51.82222222
-0.33,0.32,51.825
-0.33,0.34,51.82777778
-0.34,0.35,51.83055556
-0.33,0.35,51.83333333
-0.33,0.34,51.83611111
-0.34,0.32,51.83888889
-0.35,0.34,51.84166667
-0.34,0.34,51.84444444
-0.34,0.33,51.84722222
-0.34,0.32,51.85
-0.34,0.32,51.85277778
-0.34,0.3,51.85555556
-0.34,0.3,51.85833333
-0.34,0.32,51.86111111
-0.34,0.32,51.86388889
-0.34,0.3,51.86666667
-0.34,0.3,51.86944444
-0.35,0.3,51.87222222
-0.36,0.3,51.875
-0.34,0.32,51.87777778
-0.34,0.32,51.88055556
-0.34,0.32,51.88333333
-0.34,0.31,51.88611111
-0.37,0.3,51.88888889
-0.36,0.3,51.89166667
-0.34,0.32,51.89444444
-0.33,0.32,51.89722222
-0.32,0.32,51.9
-0.33,0.3,51.90277778
-0.34,0.29,51.90555556
-0.34,0.3,51.90833333
-0.33,0.3,51.91111111
-0.31,0.3,51.91388889
-0.31,0.3,51.91666667
-0.31,0.28,51.91944444
-0.32,0.27,51.92222222
-0.32,0.27,51.925
-0.31,0.29,51.92777778
-0.3,0.3,51.93055556
-0.29,0.3,51.93333333
-0.3,0.3,51.93611111
-0.3,0.3,51.93888889
-0.3,0.29,51.94166667
-0.3,0.3,51.94444444
-0.28,0.31,51.94722222
-0.28,0.32,51.95
-0.27,0.3,51.95277778
-0.28,0.28,51.95555556
-0.3,0.29,51.95833333
-0.28,0.29,51.96111111
-0.27,0.3,51.96388889
-0.27,0.29,51.96666667
-0.26,0.29,51.96944444
-0.28,0.27,51.97222222
-0.3,0.27,51.975
-0.27,0.29,51.97777778
-0.25,0.3,51.98055556
-0.24,0.3,51.98333333
-0.24,0.29,51.98611111
-0.27,0.28,51.98888889
-0.28,0.3,51.99166667
-0.27,0.3,51.99444444
-0.25,0.31,51.99722222
-0.25,0.3,52.0
-0.25,0.3,52.00277778
-0.26,0.29,52.00555556
-0.28,0.3,52.00833333
-0.26,0.3,52.01111111
-0.25,0.3,52.01388889
-0.23,0.3,52.01666667
-0.25,0.29,52.01944444
-0.25,0.27,52.02222222
-0.27,0.29,52.025
-0.25,0.3,52.02777778
-0.25,0.3,52.03055556
-0.25,0.3,52.03333333
-0.25,0.29,52.03611111
-0.25,0.29,52.03888889
-0.26,0.3,52.04166667
-0.25,0.3,52.04444444
-0.23,0.31,52.04722222
-0.22,0.3,52.05
-0.24,0.3,52.05277778
-0.25,0.29,52.05555556
-0.24,0.29,52.05833333
-0.23,0.3,52.06111111
-0.22,0.3,52.06388889
-0.22,0.29,52.06666667
-0.23,0.29,52.06944444
-0.25,0.28,52.07222222
-0.25,0.27,52.075
-0.23,0.29,52.07777778
-0.21,0.3,52.08055556
-0.22,0.29,52.08333333
-0.22,0.29,52.08611111
-0.22,0.28,52.08888889
-0.23,0.3,52.09166667
-0.21,0.3,52.09444444
-0.21,0.3,52.09722222
-0.21,0.3,52.1
-0.22,0.29,52.10277778
-0.22,0.29,52.10555556
-0.22,0.3,52.10833333
-0.19,0.32,52.11111111
-0.17,0.32,52.11388889
-0.16,0.33,52.11666667
-0.16,0.32,52.11944444
-0.16,0.3,52.12222222
-0.16,0.32,52.125
-0.14,0.34,52.12777778
-0.12,0.35,52.13055556
-0.11,0.35,52.13333333
-0.1,0.34,52.13611111
-0.1,0.33,52.13888889
-0.08,0.35,52.14166667
-0.07,0.33,52.14444444
-0.05,0.32,52.14722222
-0.04,0.32,52.15
-0.03,0.32,52.15277778
-0.02,0.3,52.15555556
-0.01,0.32,52.15833333
-0.01,0.32,52.16111111
0.02,0.31,52.16388889
0.03,0.32,52.16666667
0.04,0.32,52.16944444
0.04,0.31,52.17222222
0.03,0.31,52.175
0.03,0.32,52.17777778
0.03,0.32,52.18055556
0.0,0.3,52.18333333
-0.04,0.28,52.18611111
-0.08,0.28,52.18888889
-0.12,0.27,52.19166667
-0.16,0.29,52.19444444
-0.19,0.29,52.19722222
-0.22,0.28,52.2
-0.26,0.25,52.20277778
-0.28,0.25,52.20555556
-0.28,0.25,52.20833333
-0.25,0.28,52.21111111
-0.25,0.28,52.21388889
-0.25,0.26,52.21666667
-0.25,0.27,52.21944444
-0.25,0.25,52.22222222
-0.27,0.25,52.225
-0.25,0.25,52.22777778
-0.25,0.26,52.23055556
-0.25,0.25,52.23333333
-0.25,0.24,52.23611111
-0.26,0.22,52.23888889
-0.28,0.24,52.24166667
-0.27,0.24,52.24444444
-0.25,0.24,52.24722222
-0.25,0.24,52.25
-0.25,0.24,52.25277778
-0.25,0.23,52.25555556
-0.27,0.24,52.25833333
-0.25,0.25,52.26111111
-0.25,0.25,52.26388889
-0.25,0.25,52.26666667
-0.25,0.24,52.26944444
-0.25,0.22,52.27222222
-0.26,0.24,52.275
-0.24,0.25,52.27777778
-0.25,0.25,52.28055556
-0.24,0.25,52.28333333
-0.25,0.24,52.28611111
-0.25,0.23,52.28888889
-0.26,0.24,52.29166667
-0.25,0.24,52.29444444
-0.23,0.23,52.29722222
-0.25,0.24,52.3
-0.25,0.23,52.30277778
-0.27,0.23,52.30555556
-0.28,0.25,52.30833333
-0.26,0.24,52.31111111
